,y,var_1,var_2,var_3,var_4,var_5,var_6,var_7,var_8,var_9,var_10_1,var_10_2,var_10_3,var_10_4,var_10_5
3236,0.5586251596712644,0.40956817276347474,0.1987081266784504,0.3123516041125187,0.5877893116709179,0.37815482035744774,0.2024552736452848,0.6719107617004694,0.3050621734801463,0.8097000140173771,0,0,0,0,1
3237,0.4572214956733971,0.49370027368029007,0.6825617164914237,0.45959327495133784,0.38669948579461233,0.42873644713153025,0.7046167370971304,0.51079306017136,0.8035564142020617,0.40427815105115217,0,0,1,0,0
3238,0.45399989269638674,0.7933799713661933,0.548589177972735,0.5409716055930283,0.34800247383755784,0.7024472354014264,0.5354564686515022,0.7837361440243567,0.5622604323095062,0.5917864277265458,0,0,1,0,0
3239,0.49013261039505474,0.39137915695835085,0.5694518962717123,0.3278403345383805,0.5475094553264641,0.4423774358288823,0.3971340589357656,0.1596269031270172,0.3692460075972456,0.4398800052541718,1,0,0,0,0
3240,0.5397897568038786,0.5081488309140035,0.695013032737136,0.4139312334139119,0.5547657098188715,0.2983365284597541,0.39351987170871666,0.41560558315481955,0.6265711928755395,0.3665818576591994,0,1,0,0,0
3241,0.44918842605884524,0.4172176315138024,0.5404763255900115,0.38345078972984953,0.4499360592019118,0.43016296208315286,0.4923091564053944,0.3359898686104748,0.36840825367469215,0.5193994298064941,0,0,0,1,0
3242,0.44995722215858935,0.6294513054023612,0.5566966245791798,0.3690213537056489,0.45784721397591943,0.2757658303800673,0.5019665711527748,0.5417804287087642,0.4292561928288156,0.45537830605085805,1,0,0,0,0
3243,0.4742523083202676,0.06337600630494616,0.6851768361630315,0.45850066783292914,0.41387056137373096,0.3451404030978483,0.5998273051273317,0.19055260810771094,0.5691146869809129,0.38471116325345023,0,1,0,0,0
3244,0.45988655539133627,0.5073882532335068,0.7419364562378123,0.5038364989585837,0.5335534612144999,0.34220511630876227,0.5487211599047732,0.4963439967625364,0.5825864982456258,0.3537448930416103,1,0,0,0,0
3245,0.5067155973934353,0.5076609109728123,0.3800818662227597,0.408187990630218,0.4526866133971132,0.48621431146562694,0.3127773887161418,0.5551428137203067,0.30458707139925645,0.6635981362943091,0,1,0,0,0
3246,0.47089673520724473,0.17017395817531553,0.5798467949562796,0.4517015855255468,0.5293530234466381,0.3671578173906438,0.5848820629089905,0.3074026025929294,0.4650848947540936,0.5182361268411576,0,0,0,0,1
3247,0.4501410906192682,0.2344386414533956,0.6195283718924178,0.3566242868475729,0.4858993343726186,0.3386596611476894,0.52986872761546,0.06354484084392664,0.3748292582842171,0.4296324512264055,0,0,0,1,0
3248,0.5930474423378782,0.4589200710635695,0.7296334840111685,0.3924814916635305,0.2742882279349742,0.3751393748511592,0.6422918889730795,0.3002024475213099,0.5032134931709764,0.3258770825756343,0,0,1,0,0
3249,0.5193849991363457,0.4161033770631196,0.4405652742400564,0.32331898322927916,0.5179703943545408,0.39543055678147204,0.2833042873541357,0.47325238986084806,0.47317269534594225,0.5800792477315142,0,0,0,1,0
3250,0.3728815741445545,0.1734544302959765,0.48107848635775086,0.7175919309722596,0.8460579862265641,0.8312550715897171,0.9217056936660113,0.29698172744196544,0.3616541210249232,0.7345455843685824,1,0,0,0,0
3251,0.45926333384220963,0.2984876347074269,0.32290891975456665,0.4034540150414791,0.8957344510962018,0.4095768533713468,0.42595797677074587,0.502073009942608,0.4193732795455996,0.7478577573570002,0,0,0,0,1
3252,0.4708990257662735,0.4119723065989478,0.6143270028386059,0.424985908656866,0.4059601317062591,0.4580624899811179,0.5700780877155576,0.4459489942922235,0.6931000472475675,0.45373039114443325,0,0,1,0,0
3253,0.36928317136365874,0.5807089814984087,0.4367699773202553,0.5971792389855141,0.6006537737932411,0.6963908645631791,0.5481428445281363,0.774761192361794,0.41722136722489134,0.7254591796214196,0,0,1,0,0
3254,0.5006350597259224,0.7731723637802068,0.36204796335076944,0.386373033634842,0.4956020571030577,0.49026977015895373,0.36629936800235074,0.7986807136016187,0.44177479246873713,0.680412226644461,0,0,1,0,0
3255,0.5669044066393616,0.8386197070619242,0.34147267881570464,0.26194779632821086,0.6116497451599063,0.30506274177476533,0.4948556595361365,0.730164506659241,0.8903033953798614,0.6523757145098135,0,0,0,0,1
3256,0.5334399774950128,0.6036673677479152,0.5137124759857506,0.3867482926318477,0.455066125180481,0.5115602709921296,0.47315049294768274,0.5828703329477419,0.48575727316466355,0.5585296060579185,0,0,0,0,1
3257,0.46413616513479616,0.35038421069369935,0.2783424380425649,0.3409231799196747,0.7016473179484142,0.40589225343638835,0.27762070018466517,0.57497756019723,0.4713144135993498,0.7417363276256024,0,0,0,1,0
3258,0.40630718824748135,0.36009745941741683,0.2860913939223577,0.4789289491070734,0.6667734025858247,0.5556322486831475,0.45627626845204905,0.514907122863566,0.5125541764081142,0.7925079561307223,0,1,0,0,0
3259,0.47593036707158504,0.6359891112729787,0.3068650722123666,0.41942914131715336,0.5157324019861361,0.6532469910861256,0.5220968097555807,0.6421217533936296,0.16495942957010215,0.7444562481635655,0,1,0,0,0
3260,0.4887220744344951,0.6538955690272539,0.6284729320537076,0.42819389417557757,0.4253309875351684,0.49863473408290543,0.5202125441483085,0.5859730243763831,0.3896729772658743,0.43762176719883394,0,1,0,0,0
3261,0.43019076565727016,0.5974033360955192,0.5821516453492641,0.40791190211520384,0.34164312884937953,0.45011603407608275,0.5833585304689726,0.5116132228540701,0.36809042380525814,0.4542750483670934,1,0,0,0,0
3262,0.5692334007669018,0.35609515717424595,0.8081702736269154,0.6016630175459069,0.248709129821998,0.5232155823380906,0.6807731154729502,0.6610516713307479,0.3263130477375601,0.34925964150104116,0,0,1,0,0
3263,0.5506757428966738,0.3566242420332477,0.39116404521623277,0.35167391909703805,0.5358030172120609,0.4174016484850529,0.39732339511450826,0.35641937708604865,0.3319732954038276,0.6319897333053452,0,0,1,0,0
3264,0.4091238870461178,0.4920053613558963,0.5264727427741976,0.46147329382349533,0.3639452939579134,0.5348615780540646,0.5010837761548279,0.5939760187865681,0.35750715770005026,0.5681623636115261,0,0,0,1,0
3265,0.4887162798640451,0.7490022880256103,0.7367595072503312,0.5714572848586321,0.41390173216813275,0.5922385928032836,0.745302571927231,0.8372162968133084,0.768649845756125,0.4383423928665653,0,0,0,0,1
3266,0.4599584360542917,0.39063269903140296,0.5544486549318122,0.5466972626321462,0.7211957255059259,0.4846868838547351,0.5216706981163854,0.5246861390759905,0.5928989037606383,0.5713845187044932,0,1,0,0,0
3267,0.4956655483648612,0.5325123182602368,0.41378781039067936,0.4087756500393323,0.680907504285614,0.5190647934471908,0.5574758021160526,0.40802658270555925,0.7462880675185628,0.6518370990224781,0,0,1,0,0
3268,0.5958780984467327,0.5311354508021874,0.21836221450372484,0.20442435785232166,0.7662632105143001,0.24036912920841227,0.11390457641870533,0.5127420018752182,0.40144915317204993,0.7091898533907112,0,1,0,0,0
3269,0.4855087515440099,0.00781848948829239,0.5835284226133532,0.5987735572794209,0.7347392363005915,0.5478409011034654,0.6333361515139877,0.2531223468639304,0.4681727936560183,0.5681342123534705,0,1,0,0,0
3270,0.5621841176870611,0.5663958624464867,0.7319073788940935,0.6658489651496775,0.4472307093113304,0.8073174259341515,0.9032197352107068,0.6195268469752488,0.6085181030488074,0.5026838012369856,0,0,0,0,1
3271,0.4981426616670903,0.5175176779298926,0.5337047776090669,0.41415206593994003,0.3437356202022477,0.4749253860878882,0.5922707193866645,0.6002433603619113,0.5602045945499641,0.5416370133086605,0,0,0,0,1
3272,0.43058658620322954,0.7131610208897347,0.5812298558802744,0.3891895971671764,0.45786461464992656,0.43182121744285196,0.46656269520318694,0.7362862598317189,0.6390573664154637,0.47780761907244707,0,0,0,1,0
3273,0.5351146879521931,0.3940763206831137,0.4187161478865283,0.21571168380357264,0.3569157233334682,0.34295916763475986,0.6150229360759397,0.32066700250087765,0.32433310273076166,0.5428867725418659,0,0,0,0,1
3274,0.4924774804833365,0.430990551490942,0.5263478232806091,0.46372327574435096,0.6391525444267837,0.5653385877951411,0.6372923508499476,0.4997249678452479,0.5184714375574172,0.587140065921321,0,0,0,0,1
3275,0.43594872814110286,0.4017159728734929,0.5552542567728257,0.5196337212397484,0.6934051125009945,0.44612316746408265,0.42068366571677906,0.6264384152791285,0.45800520230646835,0.5619025669199791,0,0,1,0,0
3276,0.4485416091191805,0.30520523958124846,0.6293288879583173,0.507097857689325,0.7305481039968698,0.3842772085149394,0.43744832684504187,0.42167491153819675,0.5150110385243083,0.476293846833027,0,1,0,0,0
3277,0.46248152295991063,0.38704535198631707,0.409261112757256,0.37065430380186654,0.5320930081575933,0.3847046652181244,0.42823217786834455,0.42292784634369085,0.5816995809780454,0.6318722872071939,0,0,0,1,0
3278,0.37789995340157784,0.6610429697142084,0.24152993140030907,0.45999285309083005,0.9159852283087341,0.6213984450176508,0.5183474219565863,0.7502741503120788,0.5899971369996925,0.8220079062939851,1,0,0,0,0
3279,0.4471941322014978,0.6850967953996805,0.6208417071431791,0.5581317433516648,0.4426945285981323,0.5764933460230397,0.46274248702028076,0.7837492939753651,0.4395091155246605,0.5239200998933629,0,0,1,0,0
3280,0.5535369482779711,0.45965573543858845,0.26032673005909535,0.32780699160929655,0.5640621061521927,0.4300518187575822,0.5199115708151579,0.5308315564408413,0.584661138515246,0.7375522201909506,0,0,1,0,0
3281,0.45004152667662645,0.43655023423423023,0.3489815927841974,0.44920729344628363,0.541133952345416,0.6011395679203196,0.4817031119887967,0.48243426646434256,0.4313762338176052,0.717553146086397,0,1,0,0,0
3282,0.4978368036155091,0.3104394446027449,0.29954473815448124,0.13451004077585113,0.48629360843634845,0.14115272851507132,0.4264325573282536,0.126160799175685,0.48862404825875466,0.6044146231230902,0,0,0,1,0
3283,0.3098316105786923,0.3408440039880142,0.32792768465939576,0.4808217760523779,0.5697064168072334,0.6355168321642537,0.5698045367413411,0.5822897786728172,0.3921944860489683,0.7687269173375789,0,0,0,1,0
3284,0.4642044500199245,0.45648254682230854,0.4905122367287724,0.37409226353670344,0.5901602336824305,0.3048289039143527,0.3510641552741316,0.4901987954019551,0.5725072861268907,0.5559476611158221,0,0,0,1,0
3285,0.5210544020431622,0.6744693107041156,0.5529678246761082,0.2882823400868624,0.6090000309825094,0.1868191999817774,0.5005741104283049,0.5742307110413103,0.5555059288437785,0.4240857633703998,0,1,0,0,0
3286,0.9074158829545832,0.5041812356543602,0.9567529557614773,0.7353724402222384,0.5552588575771717,0.5583283261409284,0.7983782892369438,0.5274848980081126,0.5903268079732797,0.28829496296065044,0,1,0,0,0
3287,0.4676951034065354,0.26676691614872067,0.7677683884313922,0.6229754096212301,0.5443025168600993,0.5718530720774895,0.4365467592388147,0.4483439671587033,0.22356511407472945,0.43036471663486076,0,0,0,1,0
3288,0.4697137097734923,0.37199324116498783,0.5751592931666758,0.1352651891816488,0.40325408537030627,0.49680142790688725,0.39606152618624024,0.2744515491260941,0.8493999030410846,0.34039815191706724,0,0,0,0,1
3289,0.4392298621835117,0.764446412862789,0.6149142426888292,0.3527222699742705,0.6074589421457655,0.2504583003890365,0.5787456950797243,0.7050733378439524,0.7176940817203075,0.42178980216860745,0,0,0,1,0
3290,0.49643700097166943,0.43947811419285004,0.4598697232765837,0.2883629816724719,0.3037515318011551,0.4591946999413844,0.43171909769474826,0.29570147988604945,0.41224426771907285,0.5427087474656791,0,0,0,1,0
3291,0.5783836569580377,0.5161249680744867,0.7393423882498436,0.39782121580339913,0.3036944119835955,0.37274282100468836,0.5620984435010816,0.3164587304520831,0.6962396971561842,0.29903493672568354,1,0,0,0,0
3292,0.561648209203307,0.5605934340185261,0.484765580200775,0.2970754026401392,0.3677669710925271,0.40584344889971424,0.5927175197182943,0.3941994234043417,0.6932715437194124,0.5316127885131682,0,0,0,0,1
3293,0.4881690088614351,0.45646665246796136,0.5416541735413944,0.4114017160748828,0.39366903240965456,0.47842058604107696,0.5631471174131792,0.43859910484360903,0.5340979807143453,0.5156531942357793,0,0,1,0,0
3294,0.5125279887801717,0.3545655700858515,0.3579534241902202,0.37486411888585197,0.8578896694447589,0.41804582227112325,0.26402931173106176,0.43063583043477244,0.553448689005974,0.682795815647746,0,0,1,0,0
3295,0.6526349223450315,0.6883896023675732,0.8335385129719282,0.4359715649739011,0.5463125992066453,0.30361139357962585,0.5159489659943937,0.5511388020577463,0.7375005935628784,0.26514008875037914,0,0,0,1,0
3296,0.6405916249078265,0.3873146912531418,0.7547530664749482,0.3760013497033628,0.2154655993501251,0.3516801262099584,0.7185710234842058,0.266490256303822,0.40211229679637045,0.3065648250682805,0,0,0,0,1
3297,0.4424052777252636,0.3191609583263612,0.5606002388073511,0.39381945247122185,0.6704606766424399,0.39878335159175604,0.5964087422789159,0.1807431904096377,0.7779906725238741,0.508144670071693,0,0,0,1,0
3298,0.4987682328832419,0.5138731241387662,0.47844589663067805,0.22430162666561765,0.4771139032091177,0.1800779227710122,0.4541741469627669,0.4362260980670937,0.6899930654541677,0.4558446675808994,0,1,0,0,0
3299,0.5711502894746499,0.5460946645279839,0.2799407521741887,0.28963484893687275,0.5267220430011958,0.28613332509302425,0.3090513383510336,0.6081527709699733,0.6822137347546104,0.6949665819905813,0,0,1,0,0
3300,0.30661301344197056,0.39217106890278847,0.45651117813867015,0.5778928084804321,0.5381374861975154,0.6921444529846256,0.5540836208580003,0.5470686774555595,0.6191658325539056,0.7050031164526793,0,0,0,1,0
3301,0.5460123817744102,0.3374700835219852,0.7344541309572268,0.4191589714228633,0.4160782839961613,0.3172988288660687,0.4820569319689504,0.383077788252555,0.5442551280709547,0.3062020423871882,1,0,0,0,0
3302,0.5577529150165994,0.5603484707388785,0.510933331933779,0.3257802450316316,0.43261067221556626,0.3946240437979304,0.3537763018332754,0.47900748341167765,0.4256393659827158,0.5244855311179832,0,0,0,0,1
3303,0.4429485425468377,0.4174791206947998,0.6052571247565794,0.4865167941820901,0.41905211472806486,0.4415441160299802,0.573100308813832,0.6500982778437143,0.33804358536256424,0.5053987047132102,0,0,0,0,1
3304,0.5710428059297538,0.4657517168563403,0.19752859516155802,0.27125439962469244,0.6455812398090628,0.44928312046034413,0.268576020082221,0.40045384664702344,0.28238447837243086,0.7794538636723376,0,0,1,0,0
3305,0.5077184761834455,0.4642264390492661,0.6515463630431608,0.3704113510249171,0.34509220436298166,0.32659956414396063,0.4079215134758106,0.4346069058883258,0.7223520527300871,0.4068470595072612,0,0,0,0,1
3306,0.5486176753609073,0.25828552692969187,0.4601103876354394,0.3259460241010243,0.535486943566027,0.26294724527427976,0.42404742022584707,0.37766506453840576,0.48232056918567995,0.5370825616727526,0,0,1,0,0
3307,0.3874760745592898,0.49854098011869846,0.5325018909357069,0.5101591464151899,0.7276868972054013,0.46694693614545335,0.5519941105030581,0.6195897187069435,0.45388441756061754,0.5910294106927272,0,0,0,1,0
3308,0.41811419687538603,0.48869746591568575,0.5134986503858098,0.434492317317549,0.4928944839847916,0.3637097502042951,0.4196281695051693,0.6151459940352433,0.3637557107939492,0.5596454295274695,0,0,0,1,0
3309,0.5522025568275628,0.33367368234817596,0.7933181638468165,0.6654033882092689,0.645983197366081,0.4804546451118489,0.5333081434350392,0.7419355626701223,0.46170947971634924,0.4029310629857164,0,0,1,0,0
3310,0.3625883640157893,0.3715587462738275,0.5301729393893917,0.5893818357869148,0.3205540606989434,0.7493049163157488,0.5726612106769051,0.6841697818419219,0.1965928276943535,0.6292122345769504,0,0,0,1,0
3311,0.39167453924639895,0.23645561803502646,0.6240503540140564,0.5741326407723256,0.7635817282605744,0.4344325676475518,0.6886786541281831,0.3555368207026286,0.5137640344680889,0.5359098655709127,0,0,0,1,0
3312,0.45363530352417913,0.4305110440974361,0.6022888337402035,0.3049121034507774,0.4192768619799851,0.2743443952449427,0.47003549645296694,0.3032237973299314,0.4348132440409002,0.4083666366554308,0,0,0,1,0
3313,0.438451700074077,0.7926821617858828,0.5939875790065109,0.5091237044255631,0.4582253873691081,0.4918397198981535,0.49561450077278935,0.760607665498892,0.6602559292459467,0.5224827358210388,0,0,1,0,0
3314,0.437790951528722,0.4852871355268552,0.5574524966777088,0.544320661800356,0.43267682699445253,0.6259995447917585,0.7240103758069443,0.572022282245481,0.3698775703764216,0.5711779943158992,0,0,1,0,0
3315,0.6038621856622062,0.3573021563800837,0.7250724375832973,0.2860289283627734,0.39912648210625273,0.2932297033083027,0.5474254011554164,0.02178770094147492,0.36468204605486104,0.2890082209989029,0,0,0,1,0
3316,0.46841782507160207,0.38318117742679536,0.41990789856062044,0.22814624562909608,0.5284671169006145,0.1897069819765383,0.459136615608325,0.2679484462095101,0.6655107964528928,0.5387558928151126,0,0,0,1,0
3317,0.54640630776008,0.4026556372836268,0.2827890526782271,0.29410419656386044,0.6814647325494878,0.27836245571884183,0.32736202251572794,0.5467784445484506,0.6383696478840941,0.670799951538235,1,0,0,0,0
3318,0.6401705985267858,0.4531877165852653,0.8326268812871392,0.6149500558102236,0.5953854940570578,0.5829422646147047,0.7207402058521915,0.3672035902334644,0.7246174155510838,0.34756937599862214,0,1,0,0,0
3319,0.3904220086454203,0.6184713533560385,0.5939362923809585,0.5435601456940471,0.5707548196023893,0.6014266868880365,0.6186679621428113,0.5984933869968774,0.5628082186002503,0.5231625893231983,1,0,0,0,0
3320,0.4540552703074646,0.26627732585468783,0.5551386731756899,0.5714637989399236,0.49051038892560594,0.5456457906272622,0.3811730401668292,0.5385750221977751,0.1854091387694978,0.5858605131962354,0,0,1,0,0
3321,0.47373938092609114,0.3923508058343258,0.29546826665718057,0.3876959610279037,0.6389684121367039,0.49681671972598496,0.3327002130774964,0.4488691902718106,0.5868100370356726,0.7673010164195798,0,0,0,0,1
3322,0.5888493756363316,0.6112473473583231,0.37387146170672364,0.26967649029350377,0.4575979149849014,0.3112994595293599,0.47549873011192134,0.5632166325560084,0.40883205506367976,0.5929819926529459,0,0,1,0,0
3323,0.44613991178379664,0.385540463266538,0.44205147114080134,0.44367905053556744,0.4391428074133761,0.44506014243094016,0.4874396326956837,0.5215271776772136,0.5059423581275408,0.5985355734812768,1,0,0,0,0
3324,0.5403678826772058,0.5352595594590012,0.4795960695741018,0.3137202187227696,0.36571076581966516,0.2696814724195499,0.5809220051952779,0.5111949527965756,0.664877534257577,0.5089957267453727,0,0,1,0,0
3325,0.40293130756412027,0.3508992054752296,0.562042750951318,0.5807488413849087,0.7372757577075849,0.43793019081141676,0.4070398072501117,0.686754030994752,0.4285298714141135,0.5596373593124839,1,0,0,0,0
3326,0.3021997133542078,0.7549416667316953,0.3223369599741572,0.5449542062213184,0.6416639232981252,0.6949785871531926,0.6509861876969354,0.952204067625778,0.43506302721221174,0.7765428193633909,1,0,0,0,0
3327,0.4287831230082887,0.3870372020862293,0.35562367513083337,0.3823682640573053,0.7990364614896788,0.4354941684330781,0.4636930759628707,0.5080469538527888,0.4751537522867842,0.6905327211475162,0,0,0,1,0
3328,0.38936463128951093,0.4381743468332629,0.5987414780743019,0.47422859154832847,0.6195013579341642,0.42548152781923243,0.5235109365076253,0.47217059243559645,0.36550764937467567,0.5068791485829562,0,0,0,1,0
3329,0.4848952448162571,0.4098131120923332,0.7443548613984213,0.6802614834257745,0.3216409997893099,0.837145185892938,0.823620167559912,0.6585951357985194,0.24099692526186173,0.4748437886200311,0,0,0,1,0
3330,0.4407777292402201,0.29081472155048443,0.4573786095093294,0.5001149930837847,0.41983662225897783,0.6172083292237532,0.417282502017226,0.5090835209753654,0.2645947022346928,0.630655751218649,0,1,0,0,0
3331,0.5710428059297538,0.5271078846273453,0.14317199238221157,0.28948942047742904,0.5701736783040494,0.33738830852264956,0.2287263899335857,0.6696237889478982,0.44830453179296503,0.8243633172658031,0,0,1,0,0
3332,0.44937139399181736,0.23921258125031641,0.4791586915606547,0.5054460876714413,0.6814356722209637,0.4474416437032118,0.6364181782894078,0.43979018056372654,0.6399254981294462,0.6083631302440733,0,1,0,0,0
3333,0.44076992338360554,0.4436804556213154,0.5416806347563299,0.3731110177325019,0.5345419161510836,0.2864790252474815,0.20467065119185154,0.5334776167501218,0.6014184175406516,0.50249405314689,0,0,0,1,0
3334,0.5074565071849768,0.36891477844443415,0.5095043821893321,0.40888918658168066,0.3462088954155153,0.4946253842819589,0.4913276402013357,0.3787143303098665,0.32517193416056517,0.5311698104084084,0,1,0,0,0
3335,0.4416717474925406,0.5201504249577227,0.6410726176154501,0.4546685149876168,0.11198676488688947,0.5188964039232782,0.781897787966013,0.5032626623223233,0.4590680149679576,0.4315141999919187,0,0,1,0,0
3336,0.37817054465481437,0.4129681520697353,0.3078960185128827,0.4834611352612674,0.661656664467057,0.604189056924094,0.4450553423978704,0.6151400385706604,0.44588889447728425,0.7805020051383641,0,0,1,0,0
3337,0.4992964870056658,0.5128935498894237,0.5056727949332653,0.27793620225837745,0.39963664580950087,0.15254906974071317,0.46221927744609104,0.543302380112154,0.39374972723124907,0.4596446149464194,0,0,1,0,0
3338,0.451797776242022,0.40495084722421887,0.5632090864793713,0.48895690746974196,0.42020054624179104,0.4905849830973578,0.7237025078399735,0.40135194717811384,0.49244926185551835,0.5208199114709897,0,1,0,0,0
3339,0.44528637692092576,0.3999359283757312,0.3770904769063068,0.4175357071666475,0.38199051508098836,0.4561925323307061,0.4048783784858548,0.5992641316012857,0.44215802639452584,0.6431486137125495,1,0,0,0,0
3340,0.46575560613859746,0.690721253195234,0.6594573682008636,0.4648046528591672,0.48143572749307767,0.5259303686552548,0.6586118083148774,0.4762237992135344,0.5348196450916718,0.4408448969621039,0,0,1,0,0
3341,0.4420508812054579,0.5119332466262955,0.46576356128332463,0.41670444744742197,0.2722985508729565,0.5905854460315558,0.5489617128130999,0.6078934728102452,0.3773141638497146,0.5959453025987407,0,0,0,1,0
3342,0.5228016869371945,0.47708539324045196,0.7827196975461941,0.5625049980479497,0.36719048148022926,0.6040582163614356,0.724754781088454,0.38385560694912924,0.6573999850608476,0.37120754310667126,0,0,1,0,0
3343,0.4736847801629632,0.5211398953677745,0.39484259441751296,0.4422695083165487,0.7062523053304139,0.5261653288020958,0.41699572173215727,0.5068231859532009,0.2694689825080686,0.67137711916347,0,1,0,0,0
3344,0.5002699030672808,0.49270306664053953,0.5479363232055698,0.3895246699666255,0.5037023835111245,0.45679841538476046,0.585375004309381,0.3788370500185187,0.739017500425071,0.5007978521956532,0,0,1,0,0
3345,0.428148469898193,0.36047922612154554,0.5358018732776766,0.27458838399425967,0.2297405177433385,0.25879931454869265,0.4763967552393498,0.3603927423373777,0.5467526547387007,0.4419115191692631,0,0,0,1,0
3346,0.4284876831135655,0.7548074707466073,0.4921362860630686,0.4416154128540415,0.4617193209520975,0.406365117095555,0.4396032610452637,0.8866303247966978,0.7591853889477291,0.5483556340274103,1,0,0,0,0
3347,0.5142539397854025,0.7776895112317529,0.4854130459245476,0.4097769064904093,0.4866367419871631,0.3540615010150905,0.4870439203479635,0.7706349285740512,0.9449218617623976,0.5521421314939687,0,1,0,0,0
3348,0.5631851729457182,0.4910252724508524,0.8176738304369914,0.5689690120403958,0.47861644152467164,0.48670039098067114,0.5425114617615596,0.5541129699927612,0.4328737724398755,0.3132063189506941,1,0,0,0,0
3349,0.39058063240378504,0.4494433427277866,0.4303920952568154,0.5687777376670888,0.7424747692674601,0.5123310553373763,0.4120024986054891,0.7081759591141018,0.5371929014831804,0.6952780046061025,0,1,0,0,0
3350,0.6072798883572836,0.43505844888620665,0.3535227859719945,0.29036658856715397,0.8981336692082594,0.18827607988462003,0.420202604639365,0.3682309919879403,0.4880212477808815,0.6196386822891236,0,1,0,0,0
3351,0.44492901159025255,0.04194275623319618,0.6599051701436305,0.46819034165778933,0.4805287828156502,0.463595743106357,0.7658102609074187,0.06299407208978347,0.42126882375719044,0.42692540417159974,0,0,1,0,0
3352,0.49664957567773343,0.2125191246412868,0.28012859033703214,0.13624963388021685,0.7042071904636894,0.23953444977235583,0.41418073107573605,0.5042624720053154,0.5802960977255613,0.6356127814560119,0,0,0,1,0
3353,0.4300096229941215,0.4639578658737175,0.5666757624923168,0.5994198776635484,0.5454075273375583,0.6968331302580077,0.46775823530882843,0.624056964775608,0.6683514316766948,0.5774154716284152,1,0,0,0,0
3354,0.46183009112619045,0.3374359069387015,0.560261355634572,0.4445733397656412,0.5374958280014293,0.4168080848744201,0.3879578150354603,0.4853703560685873,0.43340020521227823,0.5106464441980368,0,0,1,0,0
3355,0.49812476088494984,0.4822712698157911,0.6028167620307646,0.6587502380417729,0.6476911847649495,0.7059965603455447,0.8193902115196903,0.6309834983814713,0.38314452663415155,0.615308905249426,0,0,0,0,1
3356,0.49181900796836414,0.5994177572901691,0.5721871196595618,0.6032766643074011,0.4557983583042423,0.7017454092338508,0.6008312614065172,0.6905728150878826,0.3795912245868085,0.582576462306478,0,1,0,0,0
3357,0.38041379790275714,0.4749178218260713,0.7351914136756088,0.5245566270969172,0.26262708722167355,0.5709799867200582,0.8987925582703375,0.3579129020415929,0.4917014863825359,0.39862513534678146,0,0,0,1,0
3358,0.5299308894916489,0.6770200869196075,0.6292349962424111,0.2919878995894936,0.14482044740413844,0.2665195933263653,0.7171928355634379,0.4686444325674507,0.8618827430054867,0.37483893493516285,0,0,0,0,1
3359,0.5056079637121179,0.3008264689588111,0.32167984544237255,0.37352923362665746,0.5308152350856392,0.5144372755710704,0.6709774254523414,0.19496948741418524,0.6359067917377419,0.7077559371825931,0,0,1,0,0
3360,0.506127282593,0.41302909995766035,0.4680180354778714,0.40004358204040225,0.30045282781816685,0.4288790420945281,0.48424025987452934,0.5459199991602334,0.43139865148354556,0.5662754771070585,0,0,1,0,0
3361,0.39391222666935344,0.39422014078229844,0.47570903091663697,0.6079378223266999,0.4673062760148915,0.8134470080344016,0.5932136102444554,0.47197985212454474,0.325462366297169,0.6943845278239897,0,0,1,0,0
3362,0.5118560686993603,0.4882670222861894,0.4589691337814962,0.4358122539651206,0.3876176430542349,0.5209962835689466,0.4875491600837818,0.6456385968813342,0.4580473636527841,0.5881916400930778,0,1,0,0,0
3363,0.6561910754628915,0.4726010209647626,0.8272443887537277,0.7614703874347375,0.5877742520073364,0.5962158179610558,0.8927410385844741,0.7186537621026092,0.5845132422097477,0.4455025518317442,0,0,0,0,1
3364,0.5011015520769739,0.6285778039020709,0.5848515910039724,0.33194637284917117,0.26205718946795453,0.3617869424615534,0.5854863174154827,0.5659751056432938,0.6743686117124268,0.41981282136209697,0,0,1,0,0
3365,0.46781276867630467,0.43368546541598324,0.5481811389012602,0.46238219124495944,0.5077139176372732,0.4019044598360151,0.43344829627675113,0.5964065421047258,0.49977299316700724,0.5506148126956965,0,0,0,0,1
3366,0.4619441414949574,0.6291073028902547,0.5530458011115373,0.49850792625625673,0.5762243300005987,0.5521639247480743,0.712903034625845,0.6238389022694287,0.6395819925519621,0.5749431923522934,0,0,0,0,1
3367,0.4994081610094683,0.5628732025704917,0.41868220812550694,0.2687881302096973,0.31939411974030585,0.36391055897057445,0.38669698696970367,0.5518816792516608,0.5859343689369322,0.5244397920908197,1,0,0,0,0
3368,0.46995561297319544,0.6306854494878974,0.6926337525559413,0.385316731738298,0.13820548729931592,0.40921777854088803,0.637404570483417,0.5223191599052898,0.42579270994289503,0.3567987290500839,0,0,0,1,0
3369,0.37770894023702417,0.3385655308779327,0.5930470405361806,0.48266744954358387,0.5946037327677762,0.3532901025998531,0.5485759022806336,0.3901018944758365,0.6816587025658825,0.5102907708420598,0,0,0,1,0
3370,0.3760867483147943,0.26863927061370696,0.4678237718076789,0.6557231062820164,0.8493524096542068,0.6480100672223669,0.6360342794493699,0.6337983302808956,0.4666420357472818,0.7388167859082633,0,0,0,0,1
3371,0.4942435360156294,0.5689643254609389,0.5346746838098391,0.24770105607657156,0.3010489693657041,0.2950016687432581,0.2476565557704262,0.5725932558826671,0.4950753753370505,0.44589513686356613,0,0,0,0,1
